face, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,File
0,0.875,0,0,0.59,0,1.79,1.19,1.43,0.88,0.27,0,0.34,0.51,1.94,0.28,0,1.31,0.06,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,Training_10574339_surgical.csv 
0,0.025,0,0,0.78,0,2.18,1.49,0.92,1.34,0.42,0,0.58,0.36,1.31,0.16,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,Training_10574339_surgical_blue.csv 
0,0.875,0,0,0.65,0,1.83,1.27,1.21,0.99,0.14,0,0.19,0.1,2.18,0.35,0,2.13,0.01,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,Training_10574339_surgical_green.csv 
0,0,0,0,0,0.42,0.83,0,0,1.9,1.21,0.4,1.03,2.89,0.96,0.54,0,0.14,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,Training_10599535_cloth.csv 
0,0.875,0.39,0,0.59,0.01,0.54,0.49,0,1.64,1.7,0.77,1.2,2.11,0,0.04,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,Training_10599535_gas.csv 
0,0.825,0.87,0.35,0.47,1.01,0.43,0,0,0,0.75,1.46,0,0,1.71,0,0.18,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,Training_10599535_inpaint.csv 
0,0.975,0,0,0,1.01,0.18,0.13,0,0.86,0.41,0.87,0.86,2.44,0.92,0.6,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,Training_10599535_KN95.csv 
0,0.875,0,0,0.74,0.32,0.38,0.43,0.38,1.29,0.79,0.54,1.16,2.83,0.76,0.31,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,Training_10599535_N95.csv 
0,0.875,0,0,0.32,1.1,1.8,1.34,1.27,0.58,0.69,0,0,0.33,2.61,0.73,0.16,1.98,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,Training_10599535_surgical.csv 
0,0.875,0,0,0.41,0,1.75,0.69,0.42,0.98,0.18,0,0.53,1.31,2.03,1.07,0,1.24,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,Training_10599535_surgical_blue.csv 
0,0.825,0,0,0.49,0.97,1.81,1.2,1.21,0.54,0.59,0,0.01,0.39,2.85,0.82,0.17,1.95,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,Training_10599535_surgical_green.csv 
0,0.025,0,0,0,0,0.03,0,0.28,2.46,1.46,1.18,1.02,1.23,0.38,0.2,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,Training_10700808_gas.csv 
0,0.875,0,0,0,0,0,0,0.24,0,0,0.86,0,0.1,1.93,0,0.58,1.59,0.15,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,Training_10700808_inpaint.csv 
0,0.875,0,0,0,1.09,0.38,0,0.4,0.79,0.7,0,1.11,1.17,0.93,0.9,0,0,0.13,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,Training_10700808_KN95.csv 
0,0.025,0,0,0,0,0.09,0,1,1.56,0.23,1.64,0.78,1.91,0.79,0.66,0,0,0.03,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,Training_10700808_N95.csv 
0,0.025,0,0,0,0,1.06,1.38,1.76,1.05,0.37,0,0.17,0,1.9,0.12,0,0,0.35,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,Training_10700808_surgical.csv 
0,0.025,0,0,0,0,1.22,2.12,1.94,0.79,0.52,0,0.48,0,2.15,0,0.27,0.36,0.09,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,Training_10700808_surgical_blue.csv 
0,0.025,0,0,0,0,0.93,0.87,0.93,0.76,0.14,0,0.3,0,1.94,0,0,0,0.54,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,Training_10700808_surgical_green.csv 
0,0,0,0,1.38,0,1.5,3,1.56,0,0,0.51,0,0.88,1.04,0,0.27,0.46,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,Training_10722475_inpaint.csv 
0,0,0,0,0.55,0.13,2.19,2.6,1.98,1.32,0.21,0,0.48,0.97,1.46,1.18,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,Training_10722475_surgical.csv 
0,0.025,0,0,0,0,0.05,0,0,0.4,1.13,1.15,1.23,1.93,1.29,0.67,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,Training_10728619_cloth.csv 
0,0.875,0.64,0,0,0,0.03,0,0,0.22,0.63,0.79,0.52,1.53,1.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,Training_10728619_gas.csv 
0,0.025,0.31,0,0,0,0,0,0,0,0.42,0,1.07,1.99,2.18,0,0.09,0.61,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,Training_10728619_inpaint.csv 
0,0,0,0,0,0,0,0,0,0,1.61,0,0.96,0,0,0.17,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Training_10728619_KN95.csv 
0,0.025,0.03,0,0,0,0,0,0.05,0.53,0.76,1.54,0.64,1.1,0.37,0.25,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,Training_10728619_N95.csv 
0,0,0.48,0,0,0,0.21,1.03,0.59,0.83,0.36,0,0.64,0.45,1.87,0.56,0.26,0.76,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,Training_10728619_surgical.csv 
0,0.875,0.79,0,0,0,0.45,1.16,0.51,0.94,0.87,0.37,1.36,0.41,2.06,0.1,0.3,1.47,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,Training_10728619_surgical_blue.csv 
0,0.025,0.52,0,0,0,0.46,0.73,0.39,1.11,0.57,0,0.49,0.63,1.72,0.71,0.52,1.03,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,Training_10728619_surgical_green.csv 
0,0.025,0.17,0,0,0,1.2,0,0,0.66,1,0.68,0.47,0.54,0.09,0.48,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,Training_10758292_gas.csv 
0,0.025,0.01,0,0,0,0.86,0.9,0.64,1.09,0.25,0,0,1.53,1.47,0,0,1.2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Training_10758292_KN95.csv 
0,0.025,0,0,0,0,0.78,2.48,2.07,1.22,0.76,0,1.34,0,0.21,0.09,1.18,0.76,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,Training_10758292_surgical.csv 
0,0.025,0,0,0,0,0.82,2.58,1.92,1.19,0.89,0.06,1.12,0,0.22,0.15,1.35,1.17,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Training_10758292_surgical_blue.csv 
0,0.025,0.17,0,0,0,0.63,2.83,1.85,1.46,0.94,0.04,1.19,0,0.16,0.11,1.24,0.99,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,Training_10758292_surgical_green.csv 
0,0,0,0,0,0,0.23,1.27,0.41,0.24,0.6,0.99,1.56,1.56,0,0.31,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,Training_10777307_KN95.csv 
0,0,0,0,0,0,0.94,1.41,0.7,1.53,0.68,1.68,1.56,2.75,0.6,0.47,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,Training_10777307_N95.csv 
0,0,0,0,0,0,0.87,0.9,0.71,0,0.15,0.08,0.83,1.78,2.03,0.68,0.11,0.5,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,Training_10777307_surgical.csv 
0,0,0,0,0,0,1.02,1.2,1.19,0.33,0,0,0.81,0.6,2.22,0.53,0.33,0.55,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,Training_10777307_surgical_blue.csv 
0,0,0,0,0,0.66,0.82,3.22,0.06,1.42,1.18,0,1.18,2.28,1.08,0.49,0,0.7,0.37,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,Training_10810200_cloth.csv 
0,0,0,0,0.07,0.82,0.78,1.38,0.7,1.19,0.96,1.31,1.25,1.59,1.03,0.43,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,Training_10810200_gas.csv 
0,0.975,0,0,0.24,0.56,0.58,1.25,0,0,0.46,0.04,0,0,0.72,0.33,0,0,0.39,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,Training_10810200_inpaint.csv 
0,0,0,0,0,0.02,0.9,3.07,0.04,1.27,0.71,0.52,1.73,1.45,1.07,1.03,0,1.13,0.2,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,Training_10810200_KN95.csv 
0,0.875,0,0,0.32,0.76,0.54,1.38,0.23,0.86,0.58,1.81,0.84,0.91,0.98,0.53,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,Training_10810200_N95.csv 
0,0.875,0,0,0,1.07,0.92,2.6,0.98,1.05,0.28,0.12,0.78,1.18,2.84,0.87,0,1.34,0.41,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,Training_10810200_surgical.csv 
