face, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,File
0,0.875,0.2,0,0,0,0,0,0,0.13,1.6,2.36,1.29,0.79,0.7,0.56,0,0.79,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,Training_10466459_KN95.csv 
0,0.875,1.36,0,0,0,0,0,0,2.01,0.87,2.54,0.36,1.63,1.03,0.7,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,Training_10466459_N95.csv 
0,0.875,0.82,0,0,0,0,0.21,0.32,0.97,0.35,1.19,0.86,0.86,1.67,0.03,0.07,1.09,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,Training_10466459_surgical.csv 
0,0.875,0.72,0,0,0,0.08,0.18,0.32,1.15,0.61,0.15,1.05,0.33,1.54,0,0.16,0.82,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,Training_10466459_surgical_blue.csv 
0,0.875,0.91,0,0,0,0,0.4,0.41,1.06,0.63,1.06,0.78,0.75,1.23,0,0.26,0.9,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,Training_10466459_surgical_green.csv 
0,0,2,0,0,1.89,0,0,0.71,0.28,0,0.7,0.9,0,0,0,0.5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Training_1047709_inpaint.csv 
0,0,0.42,0,0,0,0.49,0,1.31,0.38,0.06,0,0.32,0.56,1.69,0.88,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,Training_1047709_surgical.csv 
0,0.975,0.25,0,0,0,0.82,0.56,0.85,1.08,0.35,0,0.53,0.17,2.05,0.31,0.1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,Training_1047709_surgical_blue.csv 
0,0,0.58,0,0,0,0.57,0.7,1.31,0.58,0.09,0,0.46,0.42,1.93,0.62,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,Training_1047709_surgical_green.csv 
0,0,0.11,0,0,2.65,0,0,0,0,0.48,0,0.9,0.25,0.03,0.78,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Training_10595844_KN95.csv 
0,0.875,0.67,0,0,1.28,0,0,0,0.23,0.44,1.74,0.62,1.23,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,Training_10595844_N95.csv 
0,0.875,0.36,0,0,2.07,0.6,0,0.62,0.5,0.08,0,1.03,0.26,1.68,0.64,0.12,0.91,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,Training_10595844_surgical.csv 
0,0.875,0,0,0,2.06,0.52,0,0.8,0.83,0.22,0,1.24,0.68,2.2,0.65,0.26,0.07,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,Training_10595844_surgical_blue.csv 
0,0.875,0.94,0.72,0,0,0.33,1.22,0.77,0.84,0.49,2.13,0.42,1.92,0.18,1.4,0,0.37,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,Training_10628873_N95.csv 
0,0.875,1.43,0.09,0,0,0,0,0,0,0.74,0.13,0.38,1.72,0.75,0.46,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,Training_10680351_gas.csv 
0,0.875,0.18,0,0,0,0,0,0,0.24,0.72,0.98,1.04,2.24,0.85,1.03,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,Training_10680351_KN95.csv 
0,0.875,0.46,0,0,0,0,0,0,0.18,0.79,0,0.53,1.3,0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,Training_10680351_N95.csv 
0,0.875,0.85,0,0,0,0.26,0,0.38,1.09,0.79,0.68,0.8,0.5,2.88,0,0.09,0.24,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,Training_10680351_surgical.csv 
0,0.025,0.56,0,0,0,0.37,0,0.2,0.76,0.68,0.52,0.87,0.35,3.25,0,0.22,0.83,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,Training_10680351_surgical_blue.csv 
0,0.875,0.62,0,0,0,0.42,0,0.49,1.12,0.73,0.66,0.9,0.49,3.7,0.01,0.23,0.11,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,Training_10680351_surgical_green.csv 
0,0.025,0,0,0,0.49,0.15,0,0.27,0.76,0.97,2.01,1.1,0.5,0,0.35,0,2.87,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,Training_10746694_cloth.csv 
0,0,0.09,0.06,0,0.8,0.04,0,0,0.1,0.96,1.82,0.8,2.03,1,0.51,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,Training_10746694_gas.csv 
0,0.825,0,0.18,0,0.16,0.12,0,0,0,0,0,0.74,0.08,1.27,0,0.01,0.95,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Training_10746694_inpaint.csv 
0,0.725,0,0,0,0,0.04,0,0,0.47,1.47,0.22,0.85,0.41,0,0.55,0,0.14,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,Training_10746694_KN95.csv 
0,0,0.42,0,0,0.48,0.93,0,0,0,0.68,0.95,1.43,1.71,0,0.65,0,0.66,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,Training_10746694_N95.csv 
0,0.875,0.35,0,0,0.42,0.29,0,0.71,1.46,0.15,0,0.51,0.07,1.41,0.01,0.23,1.18,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,Training_10746694_surgical.csv 
0,0.875,0,0,0,0,0.76,0.31,0.81,1.86,0.56,0.02,0.63,0.02,1.51,0,0.31,2.61,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,Training_10746694_surgical_blue.csv 
0,0.875,0,0,0,0.21,0.6,0.25,0.59,1.64,0.27,0.07,0.33,0,1.46,0.26,0.28,1.24,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,Training_10746694_surgical_green.csv 
0,0.025,0,0,0,0,0,0,0,0,0.65,0,0,0.3,0.67,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Training_10825264_gas.csv 
0,0.875,0.2,0,0,0,0.42,1.44,0.34,1.67,0.41,0,0,0,1.7,0,0.1,0.29,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,Training_10825264_surgical_blue.csv 
0,0.775,0.33,0,0,0.17,0.56,1.65,0.66,1.77,0.33,0,0,0,2.06,0,0.37,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,Training_10825264_surgical_green.csv 
0,0.875,0.9,0,0,1.52,0.93,0,0.03,1.49,1.01,1.11,1.01,1.55,0.7,0.19,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,Training_1082705_gas.csv 
0,0,0.4,0,0,0,0.79,1.02,0,0,0.78,0,0.85,0.17,1.18,0.33,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,Training_1082705_KN95.csv 
0,0.875,0.72,0,0,0,1.76,1.27,1.08,0.62,0.07,0,0.36,0.69,2.49,0,0.3,1.28,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,Training_1082705_surgical.csv 
0,0.025,0.63,0,0,0,1.69,2.52,1.09,0.51,0.16,0,0.53,0.46,2.59,0.68,0.11,0.15,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,Training_1082705_surgical_blue.csv 
0,0.875,1.23,0.38,0,0.79,0,0.98,0.72,2.08,0.57,2.28,0.57,2.9,0.04,0.33,0,0.25,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,Training_10916342_N95.csv 
0,0.875,2.04,0.78,0,0.05,1.07,1.19,1.63,0.81,0.41,0.12,0.51,1.8,2.33,0.16,0,0.5,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,Training_10916342_surgical_green.csv 
0,0.875,1.57,0,0,1.62,0,0,0,0.01,1.14,2.2,1.23,0.28,0,0,0.41,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,Training_10946382_cloth.csv 
0,0.875,0,0,0,0,0,0,0,0,1.11,1.36,1.22,0.33,0.95,0,0,0.4,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Training_10946382_KN95.csv 
0,0.875,0.88,0,0,1.29,0,0.11,0.62,1.36,1.06,1.11,0.77,0,0.39,0,0.56,1.33,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,Training_10946382_surgical.csv 
0,0.025,0.32,0,0,0.71,0,0,0.43,1.14,0.64,0.72,0.89,0,0.18,0,0.57,1.14,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,Training_10946382_surgical_blue.csv 
0,0.875,0.86,0,0,1,0,0,0.79,1.45,0.7,0.85,0.96,0,0.67,0,0.93,0.89,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,Training_10946382_surgical_green.csv 
0,0.875,0.12,0.17,0,0.09,0.37,0.37,0.09,0.52,0.79,0,1.13,0.53,0.94,0.21,0,0.19,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,Training_10974025_KN95.csv 
0,0,0.68,0,0.16,2.79,1.14,2.54,0.82,0.92,1.11,0.12,0.85,0.8,0.85,0,0,0.05,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,Training_10974025_N95.csv 
0,0.875,0,0,0,0.68,0.84,0.8,1,0,0.32,0,0.79,0.28,3,0.3,0,0.16,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,Training_10974025_surgical.csv 
0,0,0,0,0,0,0.83,1.11,0.97,0,0.47,0.23,0.64,0.98,2.1,0.57,0,1.26,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,Training_10974025_surgical_blue.csv 
0,0.875,0,0,0,0.55,1.01,1.32,1.12,0,0.2,0,0.59,0,2.87,0.12,0,0.11,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Training_10974025_surgical_green.csv 
0,0.025,1.24,0.81,0.32,1.36,0,0,0,1.07,0.87,1.18,0.96,2.23,0.9,0.39,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,Training_11025462_gas.csv 
0,0,1.32,0.87,0.1,1.91,0.06,0,0,0,0.26,0.05,0.55,0.53,1.73,0,0.48,0.09,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,Training_11025462_inpaint.csv 
0,0,0.93,0.18,0,1.38,0.21,0,0,0,0.08,0,0.77,0,0,1.08,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,Training_11025462_KN95.csv 
0,0.675,0.35,0.31,0.01,0.26,0,0,1.13,2.01,1.06,3.11,0.76,1.6,0.83,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,Training_11025462_N95.csv 
0,0.825,0,0.18,0.15,0.65,0,0,0,0.12,0.59,1.42,1.01,2.47,0.74,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,Training_11193018_cloth.csv 
0,0.825,0.92,0.81,0,0.49,0,0,0,0,0.47,1.24,0.56,1.87,1.59,0,0,0.11,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,Training_11193018_gas.csv 
0,0.875,0.32,0.89,0,0,0,0,0.06,0,0.36,0.81,0,0.42,0.94,0.09,0.45,1.87,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,Training_11193018_inpaint.csv 
0,0,0,0.29,0,0.48,0,0,0,0,1.34,0.96,1.88,0.71,0.11,0.17,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,Training_11193018_KN95.csv 
0,0,0.1,0,0.03,0.17,0,0,0,0.52,0.34,1.31,0.34,1.24,1.34,0.32,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,Training_11193018_N95.csv 
0,0.025,0.76,0.3,0.12,0.21,0,0.13,0.39,0.84,0.62,1.17,0.73,0,1.07,0.7,0.32,0.21,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,Training_11193018_surgical.csv 
0,0.025,0.65,0,0,0.43,0,0.23,0.54,0.64,0.34,1.48,1.27,0,1.49,1.02,0.18,0.3,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,Training_11193018_surgical_blue.csv 
